"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs8q00","cs8q0a","cs8q00_oth","cs8q01","cs8q02","cs8q03","cs8q04","cs8q05_a","cs8q05_b","cs8q05_c","cs8q05_d","cs8q05_e","cs8q05_f","cs8q05_g","cs8q05_h","cs8q06","cs8q07","cs8q08","cs8q09","cs8q10","cs8q10_oth","cs8q11_a","cs8q11_b","cs8q11_c","cs8q11d_oth","cs8q11_d"
"050102010100101","05010200101",5,1,2,1,1,1,1,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102010100101","05010200101",5,1,2,1,1,1,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,3,"Secondary School: Construction/Maintenance",,1,1,1,1,1,1,2,2,1,2,2,,1,1,800000,800000,1,,1,1,1,,1
"050102088802401","05010202401",5,1,2,8,88,24,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,1,1,1,1,2,1,2,1,2,1,,1,1,1000000,0,,,1,1,1,,2
"050102088802401","05010202401",5,1,2,8,88,24,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,1,2,2,,1,3,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050102088802401","05010202401",5,1,2,8,88,24,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050103088801101","05010301101",5,1,3,8,88,11,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801102","05010401102",5,1,4,8,88,11,2,1,"Road/Bridge: Construction & Maintenance",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"050104088801102","05010401102",5,1,4,8,88,11,2,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,1,1,2,2,2,1,2,1,1,530000,22239,1,,2,2,2,,2
"050104088801102","05010401102",5,1,4,8,88,11,2,3,"Secondary School: Construction/Maintenance",,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1000000,58619,1,,2,2,2,,2
"050104088801102","05010401102",5,1,4,8,88,11,2,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"050104088801102","05010401102",5,1,4,8,88,11,2,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1200000,0,,,2,2,2,,2
"050104088801102","05010401102",5,1,4,8,88,11,2,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,2,2,2,2,2,2,1,2,1,1,0,,,,1,2,2,,2
"050104088801102","05010401102",5,1,4,8,88,11,2,7,"Grain Mill: Construction/ Maintenance/Improvement",,1,2,1,2,,,,,,,,,,,,,,,,,,,
"050104088801102","05010401102",5,1,4,8,88,11,2,8,"Public Transportation: Initiation/Improvement",,1,2,1,2,,,,,,,,,,,,,,,,,,,
"050104088801102","05010401102",5,1,4,8,88,11,2,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,2,2,2,2,2,2,1,2,1,1,28800,0,2,,2,2,2,,
"050104088801102","05010401102",5,1,4,8,88,11,2,10,"Law Enforcement: Initiation/ Improvement",,1,2,1,2,,,,,,,,,,,,,,,,,,,
"050104088801102","05010401102",5,1,4,8,88,11,2,11,"Other (Specify)",,1,2,1,2,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,,,,1,2,2,,2
"050104088801701","05010401701",5,1,4,8,88,17,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,1,2,2,2,1,2,1,1,,0,,,1,2,2,,2
"050104088801701","05010401701",5,1,4,8,88,17,1,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,2,2,2,2,1,2,1,1,0,,,,1,2,2,,2
"050104088801701","05010401701",5,1,4,8,88,17,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,1,1,1,1,2,2,2,2,2,1,2,1,1,22500,2200,1,,2,2,2,,2
"050104088801701","05010401701",5,1,4,8,88,17,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050104088801701","05010401701",5,1,4,8,88,17,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,1,1,2,2,2,2,2,1,2,12000,12000,1,,1,1,1,,2
"050202088800102","05020200102",5,2,2,8,88,1,2,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"050202088800102","05020200102",5,2,2,8,88,1,2,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,2,"Primary School: Construction/Maintenance",,2,1,1,2,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050202088801001","05020201001",5,2,2,8,88,10,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204010100624","05020400624",5,2,4,1,1,6,24,1,,,1,1,1,1,1,1,1,1,1,2,1,2,1,2,500000,100000,1,,1,1,1,,2
"050204010100624","05020400624",5,2,4,1,1,6,24,2,,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,400000,90000,1,,1,1,1,,2
"050204010100624","05020400624",5,2,4,1,1,6,24,3,,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,500000,50000,1,,1,1,1,,2
"050204010100624","05020400624",5,2,4,1,1,6,24,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204010100624","05020400624",5,2,4,1,1,6,24,5,,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,200000,65000,1,,1,1,2,,2
"050204010100624","05020400624",5,2,4,1,1,6,24,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204010100624","05020400624",5,2,4,1,1,6,24,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204010100624","05020400624",5,2,4,1,1,6,24,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204010100624","05020400624",5,2,4,1,1,6,24,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204010100624","05020400624",5,2,4,1,1,6,24,10,,,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,,,,1,1,2,,2
"050204010100624","05020400624",5,2,4,1,1,6,24,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,500000,0,,,1,2,2,,2
"050204088808901","05020408901",5,2,4,8,88,89,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,2,1,1,1,2,2,2,2,2,2,2,1,3,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,1,2,2,2,2,1,3,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,1,2,2,1,2,2,2,2,1,4,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088808901","05020408901",5,2,4,8,88,89,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050204088816502","05020416502",5,2,4,8,88,165,2,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,1,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,2,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,3,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,4,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,5,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,6,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,10,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"050206010100202","05020600202",5,2,6,1,1,2,2,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,1,,,1,1,1,1,2,2,2,2,2,2,1,2,1,3,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,2,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,3,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,4,,,1,1,1,1,1,2,1,2,1,2,2,2,1,3,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,5,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,8,,,1,1,1,1,2,2,2,2,2,2,1,2,1,3,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,10,,,1,1,1,1,1,2,2,2,2,2,2,2,1,4,,,,,,,,,
"050206010100310","05020600310",5,2,6,1,1,3,10,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,2,"Primary School: Construction/Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,3,"Secondary School: Construction/Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088800901","05020600901",5,2,6,8,88,9,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,6,"Natural Resource Conservation (soil, water, afforestation)",,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,9,"Agricultural/Fishery/ Livestock Extension Services",,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088802801","05020602801",5,2,6,8,88,28,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,2,1,2,2,2,2,1,1,600000,0,,,1,2,2,,1
"050206088803803","05020603803",5,2,6,8,88,38,3,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,2,2,1,1,2,2,2,2,1,3,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1000000,0,,,1,2,2,,1
"050206088803803","05020603803",5,2,6,8,88,38,3,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050206088803803","05020603803",5,2,6,8,88,38,3,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,1,"Road/Bridge: Construction & Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,2,"Primary School: Construction/Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,3,"Secondary School: Construction/Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,6,"Natural Resource Conservation (soil, water, afforestation)",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,8,"Public Transportation: Initiation/Improvement",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,10,"Law Enforcement: Initiation/ Improvement",,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"050207088804801","05020704801",5,2,7,8,88,48,1,11,"Other (Specify)",,2,1,1,2,,,,,,,,,,,,,,,,,,,
"050207088809201","05020709201",5,2,7,8,88,92,1,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,4,,,,,,,,,
"050207088809201","05020709201",5,2,7,8,88,92,1,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,5,,,,,,,,,
"050207088809201","05020709201",5,2,7,8,88,92,1,3,"Secondary School: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,5,,,,,,,,,
"050207088809201","05020709201",5,2,7,8,88,92,1,4,"Health Center/Clinic/Post: Construction & Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,5,,,,,,,,,
"050207088809201","05020709201",5,2,7,8,88,92,1,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,5,,,,,,,,,
