"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs10a2q01","cs10a2q02","item_others","cs10a2q03","cs10a2q03_a","other_unit","cs10a2q04","cs10a2q05"
"060608088800402","06060800402",6,6,8,8,88,4,2,"Boya/Yam",171,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Bula",26,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Bula",260,,"Gram",2,,80,9
"060608088800402","06060800402",6,6,8,8,88,4,2,"Butter/ghee",201,,"Gram",2,,1000,105
"060608088800402","06060800402",6,6,8,8,88,4,2,"Cassava",172,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Charcoal",30,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Chat/Kat",24,,"Gram",2,,310,15
"060608088800402","06060800402",6,6,8,8,88,4,2,"Cheese",200,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Chemical fertilizer",33,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Chick pea",8,,"Gram",2,,500,9
"060608088800402","06060800402",6,6,8,8,88,4,2,"Cigarettes",37,,"Pices",10,,1,1
"060608088800402","06060800402",6,6,8,8,88,4,2,"Coffee",23,,"Gram",2,,1000,39
"060608088800402","06060800402",6,6,8,8,88,4,2,"Eggs",20,,"Pices",10,,1,2.5
"060608088800402","06060800402",6,6,8,8,88,4,2,"Field pea",9,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Firewood",31,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Godere",173,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Green chili pepper (",141,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Greens (kale, cabbag",143,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Haricot beans",11,,"Gram",2,,1000,6
"060608088800402","06060800402",6,6,8,8,88,4,2,"Herbicides/Fungicide",35,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Horsebeans",7,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Kerosene",32,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Kocho",17,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Laundry soap",250,,"Gram",2,,200,8
"060608088800402","06060800402",6,6,8,8,88,4,2,"Lentils",10,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Linseed",13,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Maize",4,,"Gram",2,,1000,4
"060608088800402","06060800402",6,6,8,8,88,4,2,"Matches",27,,"Pices",10,,1,1
"060608088800402","06060800402",6,6,8,8,88,4,2,"Milk",19,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Millet",6,,"Gram",2,,1000,5
"060608088800402","06060800402",6,6,8,8,88,4,2,"Mofer and Kember",40,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Mosquito net",36,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Niger seed",12,,"Gram",2,,1000,16
"060608088800402","06060800402",6,6,8,8,88,4,2,"Oils (processed)",202,,"Cubic Centimete",6,,1000,30
"060608088800402","06060800402",6,6,8,8,88,4,2,"Onion",14,,"Gram",2,,1000,10
"060608088800402","06060800402",6,6,8,8,88,4,2,"Orange",151,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Other cereals(Specif",60,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Other fruit (SPECIFY",152,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Other pulse or nut(S",111,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Other seed (SPECIFY)",131,,"Gram",2,,1000,13
"060608088800402","06060800402",6,6,8,8,88,4,2,"Other tuber or stem",174,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Other vegetable (SPE",145,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Peanut",110,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Pesticides/Insectici",34,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Pick Axe (Geso)",43,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Plough (Modern)",45,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Plough (Traditional)",44,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Potato",16,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Red pepper (berbere)",142,,"Gram",2,,1000,30
"060608088800402","06060800402",6,6,8,8,88,4,2,"Salt",22,,"Gram",2,,1000,7
"060608088800402","06060800402",6,6,8,8,88,4,2,"Sickle (Machid)",41,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Soft drink",204,,"Cubic Centimete",6,,300,10
"060608088800402","06060800402",6,6,8,8,88,4,2,"Sorghum",5,,"Gram",2,,1000,4
"060608088800402","06060800402",6,6,8,8,88,4,2,"Sugar",21,,"Gram",2,,1000,20
"060608088800402","06060800402",6,6,8,8,88,4,2,"Sweet potato",170,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Tea",203,,"Gram",2,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Teff",1,,,,,,
"060608088800402","06060800402",6,6,8,8,88,4,2,"Tomato",144,,"Gram",2,,300,3
"060608088800402","06060800402",6,6,8,8,88,4,2,"Transport on local b",29,,"Pices",10,,4,4
"060608088800402","06060800402",6,6,8,8,88,4,2,"Transport on local b",39,,"Trip",8,,1,268.4
"060608088800402","06060800402",6,6,8,8,88,4,2,"Wheat",2,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Axe (Gejera)",42,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Banana",15,,"Gram",2,,800,4
"060608088801401","06060801401",6,6,8,8,88,14,1,"Barley",3,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Batteries",28,,"Pices",10,,2,10
"060608088801401","06060801401",6,6,8,8,88,14,1,"Beer",205,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Bicycle",38,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Boya/Yam",171,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Bula",260,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Bula",26,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Butter/ghee",201,,"Gram",2,,1000,110
"060608088801401","06060801401",6,6,8,8,88,14,1,"Cassava",172,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Charcoal",30,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Chat/Kat",24,,"Gram",2,,255,10
"060608088801401","06060801401",6,6,8,8,88,14,1,"Cheese",200,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Chemical fertilizer",33,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Chick pea",8,,"Gram",2,,260,4
"060608088801401","06060801401",6,6,8,8,88,14,1,"Cigarettes",37,,"Pices",10,,1,1
"060608088801401","06060801401",6,6,8,8,88,14,1,"Coffee",23,,"Pices",10,,1,2
"060608088801401","06060801401",6,6,8,8,88,14,1,"Eggs",20,,"Pices",10,,1,2.5
"060608088801401","06060801401",6,6,8,8,88,14,1,"Field pea",9,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Firewood",31,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Godere",173,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Green chili pepper (",141,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Greens (kale, cabbag",143,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Haricot beans",11,,"Gram",2,,1000,6
"060608088801401","06060801401",6,6,8,8,88,14,1,"Herbicides/Fungicide",35,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Horsebeans",7,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Kerosene",32,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Kocho",17,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Laundry soap",250,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Lentils",10,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Linseed",13,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Maize",4,,"Gram",2,,1000,4
"060608088801401","06060801401",6,6,8,8,88,14,1,"Matches",27,,"Pices",10,,1,1
"060608088801401","06060801401",6,6,8,8,88,14,1,"Milk",19,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Millet",6,,"Gram",2,,1000,5
"060608088801401","06060801401",6,6,8,8,88,14,1,"Mofer and Kember",40,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Mosquito net",36,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Niger seed",12,,"Gram",2,,1000,16
"060608088801401","06060801401",6,6,8,8,88,14,1,"Oils (processed)",202,,"Cubic Centimete",6,,1000,30
"060608088801401","06060801401",6,6,8,8,88,14,1,"Onion",14,,"Gram",2,,1000,9
"060608088801401","06060801401",6,6,8,8,88,14,1,"Orange",151,,"Gram",2,,600,2
"060608088801401","06060801401",6,6,8,8,88,14,1,"Other cereals(Specif",60,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Other fruit (SPECIFY",152,,"Gram",2,,1300,2
"060608088801401","06060801401",6,6,8,8,88,14,1,"Other pulse or nut(S",111,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Other seed (SPECIFY)",131,,"Gram",2,,1000,12
"060608088801401","06060801401",6,6,8,8,88,14,1,"Other tuber or stem",174,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Other vegetable (SPE",145,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Peanut",110,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Pesticides/Insectici",34,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Pick Axe (Geso)",43,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Plough (Modern)",45,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Plough (Traditional)",44,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Potato",16,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Red pepper (berbere)",142,,"Gram",2,,1000,30
"060608088801401","06060801401",6,6,8,8,88,14,1,"Salt",22,,"Gram",2,,1000,7
"060608088801401","06060801401",6,6,8,8,88,14,1,"Sickle (Machid)",41,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Soft drink",204,,"Cubic Centimete",6,,300,10
"060608088801401","06060801401",6,6,8,8,88,14,1,"Sorghum",5,,"Gram",2,,1100,4
"060608088801401","06060801401",6,6,8,8,88,14,1,"Sugar",21,,"Gram",2,,1000,20
"060608088801401","06060801401",6,6,8,8,88,14,1,"Sweet potato",170,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Tea",203,,"Pices",10,,1,1
"060608088801401","06060801401",6,6,8,8,88,14,1,"Teff",1,,,,,,
"060608088801401","06060801401",6,6,8,8,88,14,1,"Tomato",144,,"Gram",2,,450,2
"060608088801401","06060801401",6,6,8,8,88,14,1,"Transport on local b",29,,"Pices",10,,1,4
"060608088801401","06060801401",6,6,8,8,88,14,1,"Transport on local b",39,,"Trip",8,,1,263.4
"060608088801401","06060801401",6,6,8,8,88,14,1,"Wheat",2,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Axe (Gejera)",42,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Banana",15,,"Kilogram",1,,1,22
"070103088800404","07010300404",7,1,3,8,88,4,4,"Barley",3,,"Other(Specify)",99,,1,35
"070103088800404","07010300404",7,1,3,8,88,4,4,"Batteries",28,,"Pices",10,,1,8
"070103088800404","07010300404",7,1,3,8,88,4,4,"Beer",205,,"Mili littere",5,,500,11
"070103088800404","07010300404",7,1,3,8,88,4,4,"Bicycle",38,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Boya/Yam",171,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Bula",260,,"Pices",10,,1,8
"070103088800404","07010300404",7,1,3,8,88,4,4,"Bula",26,,"Pices",10,,1,17
"070103088800404","07010300404",7,1,3,8,88,4,4,"Butter/ghee",201,,"Gram",2,,250,42
"070103088800404","07010300404",7,1,3,8,88,4,4,"Cassava",172,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Charcoal",30,,"Other(Specify)",99,,1,5
"070103088800404","07010300404",7,1,3,8,88,4,4,"Chat/Kat",24,,"Other(Specify)",99,,1,25
"070103088800404","07010300404",7,1,3,8,88,4,4,"Cheese",200,,"Other(Specify)",99,,1,26
"070103088800404","07010300404",7,1,3,8,88,4,4,"Chemical fertilizer",33,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Chick pea",8,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Cigarettes",37,,"Pack",7,,1,10
"070103088800404","07010300404",7,1,3,8,88,4,4,"Coffee",23,,"Gram",2,,500,27
"070103088800404","07010300404",7,1,3,8,88,4,4,"Eggs",20,,"Pices",10,,6,21
"070103088800404","07010300404",7,1,3,8,88,4,4,"Field pea",9,,"Kilogram",1,,1,28
"070103088800404","07010300404",7,1,3,8,88,4,4,"Firewood",31,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Godere",173,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Green chili pepper (",141,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Greens (kale, cabbag",143,,"Pices",10,,1,6
"070103088800404","07010300404",7,1,3,8,88,4,4,"Haricot beans",11,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Herbicides/Fungicide",35,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Horsebeans",7,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Kerosene",32,,"Littere",4,,1,16
"070103088800404","07010300404",7,1,3,8,88,4,4,"Kocho",17,,"Other(Specify)",99,,1,35
"070103088800404","07010300404",7,1,3,8,88,4,4,"Laundry soap",250,,"Gram",2,,200,8
"070103088800404","07010300404",7,1,3,8,88,4,4,"Lentils",10,,"Kilogram",1,,1,48
"070103088800404","07010300404",7,1,3,8,88,4,4,"Linseed",13,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Maize",4,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Matches",27,,"Pices",10,,1,1
"070103088800404","07010300404",7,1,3,8,88,4,4,"Milk",19,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Millet",6,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Mofer and Kember",40,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Mosquito net",36,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Niger seed",12,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Oils (processed)",202,,"Littere",4,,1,45
"070103088800404","07010300404",7,1,3,8,88,4,4,"Onion",14,,"Other(Specify)",99,,1,6
"070103088800404","07010300404",7,1,3,8,88,4,4,"Orange",151,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Other cereals(Specif",60,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Other fruit (SPECIFY",152,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Other pulse or nut(S",111,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Other seed (SPECIFY)",131,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Other tuber or stem",174,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Other vegetable (SPE",145,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Peanut",110,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Pesticides/Insectici",34,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Pick Axe (Geso)",43,,"Pices",10,,1,125
"070103088800404","07010300404",7,1,3,8,88,4,4,"Plough (Modern)",45,,"Kilogram",1,,1,16
"070103088800404","07010300404",7,1,3,8,88,4,4,"Plough (Traditional)",44,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Potato",16,,"Other(Specify)",99,,1,6
"070103088800404","07010300404",7,1,3,8,88,4,4,"Red pepper (berbere)",142,,"Gram",2,,500,32
"070103088800404","07010300404",7,1,3,8,88,4,4,"Salt",22,,"Other(Specify)",99,,1,0.8
"070103088800404","07010300404",7,1,3,8,88,4,4,"Sickle (Machid)",41,,"Pices",10,,4,120
"070103088800404","07010300404",7,1,3,8,88,4,4,"Soft drink",204,,"Mili littere",5,,330,9
"070103088800404","07010300404",7,1,3,8,88,4,4,"Sorghum",5,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Sugar",21,,"Kilogram",1,,1,24
"070103088800404","07010300404",7,1,3,8,88,4,4,"Sweet potato",170,,,,,,
"070103088800404","07010300404",7,1,3,8,88,4,4,"Tea",203,,"Pices",10,,1,2
"070103088800404","07010300404",7,1,3,8,88,4,4,"Teff",1,,"Other(Specify)",99,,1,55
"070103088800404","07010300404",7,1,3,8,88,4,4,"Tomato",144,,"Kilogram",1,,1,24
"070103088800404","07010300404",7,1,3,8,88,4,4,"Transport on local b",39,,"Trip",8,,1,75
"070103088800404","07010300404",7,1,3,8,88,4,4,"Transport on local b",29,,"Pices",10,,1,4
"070103088800404","07010300404",7,1,3,8,88,4,4,"Wheat",2,,"Other(Specify)",99,,1,3
"070105088802502","07010502502",7,1,5,8,88,25,2,,204,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,,24,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,,205,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Axe (Gejera)",42,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Banana",15,,"Pices",10,,1,2
"070105088802502","07010502502",7,1,5,8,88,25,2,"Barley",3,,"Kilogram",1,,100,800
"070105088802502","07010502502",7,1,5,8,88,25,2,"Batteries",28,,"Other(Specify)",99,,1,18
"070105088802502","07010502502",7,1,5,8,88,25,2,"Bicycle",38,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Boya/Yam",171,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Bula",260,,"Pices",10,,1,2
"070105088802502","07010502502",7,1,5,8,88,25,2,"Bula",26,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Butter/ghee",201,,"Other(Specify)",99,,1,160
"070105088802502","07010502502",7,1,5,8,88,25,2,"Cassava",172,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Charcoal",30,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Cheese",200,,"Other(Specify)",99,,1,50
"070105088802502","07010502502",7,1,5,8,88,25,2,"Chemical fertilizer",33,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Chick pea",8,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Cigarettes",37,,"Pack",7,,1,11
"070105088802502","07010502502",7,1,5,8,88,25,2,"Coffee",23,,"Kilogram",1,,1,75
"070105088802502","07010502502",7,1,5,8,88,25,2,"Eggs",20,,"Pices",10,,4,10
"070105088802502","07010502502",7,1,5,8,88,25,2,"Field pea",9,,"Kilogram",1,,100,1500
"070105088802502","07010502502",7,1,5,8,88,25,2,"Firewood",31,,,99,,1,20
"070105088802502","07010502502",7,1,5,8,88,25,2,"Godere",173,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Green chili pepper (",141,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Greens (kale, cabbag",143,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Haricot beans",11,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Herbicides/Fungicide",35,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Horsebeans",7,,"Kilogram",1,,100,1500
"070105088802502","07010502502",7,1,5,8,88,25,2,"Kerosene",32,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Kocho",17,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Laundry soap",250,,"Pices",10,,1,6
"070105088802502","07010502502",7,1,5,8,88,25,2,"Lentils",10,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Linseed",13,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Maize",4,,"Kilogram",1,,100,500
"070105088802502","07010502502",7,1,5,8,88,25,2,"Matches",27,,"Pack",7,,1,6
"070105088802502","07010502502",7,1,5,8,88,25,2,"Milk",19,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Millet",6,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Mofer and Kember",40,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Mosquito net",36,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Niger seed",12,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Oils (processed)",202,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Onion",14,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Orange",151,,"Pices",10,,1,1.5
"070105088802502","07010502502",7,1,5,8,88,25,2,"Other cereals(Specif",60,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Other fruit (SPECIFY",152,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Other pulse or nut(S",111,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Other seed (SPECIFY)",131,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Other tuber or stem",174,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Other vegetable (SPE",145,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Peanut",110,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Pesticides/Insectici",34,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Pick Axe (Geso)",43,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Plough (Modern)",45,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Plough (Traditional)",44,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Potato",16,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Red pepper (berbere)",142,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Salt",22,,"Kilogram",1,,1,5
"070105088802502","07010502502",7,1,5,8,88,25,2,"Sickle (Machid)",41,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Sorghum",5,,"Kilogram",1,,100,600
"070105088802502","07010502502",7,1,5,8,88,25,2,"Sugar",21,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Sweet potato",170,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Tea",203,,"Pack",7,,1,10
"070105088802502","07010502502",7,1,5,8,88,25,2,"Teff",1,,"Kilogram",1,,100,1800
"070105088802502","07010502502",7,1,5,8,88,25,2,"Tomato",144,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Transport on local b",29,,"Pack",7,,1,54
"070105088802502","07010502502",7,1,5,8,88,25,2,"Transport on local b",39,,,,,,
"070105088802502","07010502502",7,1,5,8,88,25,2,"Wheat",2,,"Kilogram",1,,100,900
"070108088800701","07010800701",7,1,8,8,88,7,1,"Axe (Gejera)",42,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Banana",15,,"Gram",2,,1510,12
"070108088800701","07010800701",7,1,8,8,88,7,1,"Barley",3,,"Kilogram",1,,50,400
"070108088800701","07010800701",7,1,8,8,88,7,1,"Batteries",28,,"Pices",10,,2,13
"070108088800701","07010800701",7,1,8,8,88,7,1,"Beer",205,,"Cubic Centimete",6,,300,12
"070108088800701","07010800701",7,1,8,8,88,7,1,"Bicycle",38,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Boya/Yam",171,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Bula",260,,"Gram",2,,80,10
"070108088800701","07010800701",7,1,8,8,88,7,1,"Bula",26,,"Other(Specify)",99,,1,25
"070108088800701","07010800701",7,1,8,8,88,7,1,"Butter/ghee",201,,"Gram",2,,500,75
"070108088800701","07010800701",7,1,8,8,88,7,1,"Cassava",172,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Charcoal",30,,"Gram",2,,800,4
"070108088800701","07010800701",7,1,8,8,88,7,1,"Chat/Kat",24,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Cheese",200,,"Gram",2,,980,35
"070108088800701","07010800701",7,1,8,8,88,7,1,"Chemical fertilizer",33,,"Kilogram",1,,50,765
"070108088800701","07010800701",7,1,8,8,88,7,1,"Chick pea",8,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Cigarettes",37,,"Pices",10,,3,2
"070108088800701","07010800701",7,1,8,8,88,7,1,"Coffee",23,,"Kilogram",1,,1,55
"070108088800701","07010800701",7,1,8,8,88,7,1,"Eggs",20,,"Pices",10,,2,5
"070108088800701","07010800701",7,1,8,8,88,7,1,"Field pea",9,,"Gram",2,,310,6
"070108088800701","07010800701",7,1,8,8,88,7,1,"Firewood",31,,"Cubic Centimete",6,,4580,45
"070108088800701","07010800701",7,1,8,8,88,7,1,"Godere",173,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Green chili pepper (",141,,"Gram",2,,290,4
"070108088800701","07010800701",7,1,8,8,88,7,1,"Greens (kale, cabbag",143,,"Gram",2,,6200,6
"070108088800701","07010800701",7,1,8,8,88,7,1,"Haricot beans",11,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Herbicides/Fungicide",35,,"Littere",4,,1,90
"070108088800701","07010800701",7,1,8,8,88,7,1,"Horsebeans",7,,"Gram",2,,290,5
"070108088800701","07010800701",7,1,8,8,88,7,1,"Kerosene",32,,"Littere",4,,1,21
"070108088800701","07010800701",7,1,8,8,88,7,1,"Kocho",17,,"Other(Specify)",99,,1,18
"070108088800701","07010800701",7,1,8,8,88,7,1,"Laundry soap",250,,"Pices",10,,1,7
"070108088800701","07010800701",7,1,8,8,88,7,1,"Lentils",10,,"Kilogram",1,,1,50
"070108088800701","07010800701",7,1,8,8,88,7,1,"Linseed",13,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Maize",4,,"Kilogram",1,,50,350
"070108088800701","07010800701",7,1,8,8,88,7,1,"Matches",27,,"Pices",10,,1,1
"070108088800701","07010800701",7,1,8,8,88,7,1,"Milk",19,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Millet",6,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Mofer and Kember",40,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Mosquito net",36,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Niger seed",12,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Oils (processed)",202,,"Littere",4,,1,37
"070108088800701","07010800701",7,1,8,8,88,7,1,"Onion",14,,"Kilogram",1,,1,7
"070108088800701","07010800701",7,1,8,8,88,7,1,"Orange",151,,,,,,
"070108088800701","07010800701",7,1,8,8,88,7,1,"Other cereals(Specif",60,,,,,,
