,household_id2_int64,random_data_split_group,poor_npl1
1807,40210088801102014,train,0.0
1808,40210088801102019,test,1.0
1809,40210088801102029,train,0.0
1810,40210088801102034,train,1.0
1811,40210088801102064,train,0.0
1812,40210088801102079,train,0.0
1813,40210088801102094,train,1.0
1814,40210088801102109,test,0.0
1815,40210088801102124,train,1.0
1816,40210088801102139,test,0.0
1817,40214010200204012,train,0.0
1818,40214010200204024,test,1.0
1819,40214010200204036,train,0.0
1820,40214010200204048,test,0.0
1821,40214010200204060,test,0.0
1822,40214010200204072,train,0.0
1823,40214010200204084,train,0.0
1824,40214010200204096,test,0.0
1825,40214010200204108,train,0.0
1826,40214010200204120,train,0.0
1827,40214010200204132,train,0.0
1828,40214010200204144,train,0.0
1829,40214088801801002,test,0.0
1830,40214088801801020,train,0.0
1831,40214088801801038,train,0.0
1832,40214088801801057,train,0.0
1833,40214088801801075,test,0.0
1834,40214088801801093,test,0.0
1835,40214088801801111,train,0.0
1836,40214088801801128,train,0.0
1837,40214088801801130,train,0.0
1838,40214088801801148,test,0.0
1839,40214088801801166,train,1.0
1840,40302088801803002,train,0.0
1841,40302088801803003,train,0.0
1842,40302088801803011,test,0.0
1843,40302088801803025,train,1.0
1844,40302088801803043,test,0.0
1845,40302088801803061,train,0.0
1846,40302088801803079,train,0.0
1847,40302088801803097,test,1.0
1848,40302088801803115,train,1.0
1849,40302088801803133,train,0.0
1850,40302088801803169,test,0.0
1851,40308010100108001,train,0.0
1852,40308010100108018,train,0.0
1853,40308010100108035,test,0.0
1854,40308010100108052,train,0.0
1855,40308010100108069,test,1.0
1856,40308010100108086,train,0.0
1857,40308010100108103,train,1.0
1858,40308010100108120,train,0.0
1859,40308010100108188,test,0.0
1860,40308088800401004,test,0.0
1861,40308088800401016,test,0.0
1862,40308088800401022,train,0.0
1863,40308088800401034,test,0.0
1864,40308088800401040,train,0.0
1865,40308088800401058,train,0.0
1866,40308088800401076,train,0.0
1867,40308088800401094,test,0.0
1868,40308088800401112,train,0.0
1869,40308088800401130,train,0.0
1870,40308088800401148,train,0.0
1871,40308088800401166,train,0.0
1872,40314088800602003,train,0.0
1873,40314088800602022,train,0.0
1874,40314088800602024,test,1.0
1875,40314088800602040,test,0.0
1876,40314088800602055,test,0.0
1877,40314088800602070,train,0.0
1878,40314088800602085,train,0.0
1879,40314088800602100,test,0.0
1880,40314088800602115,train,0.0
1881,40314088800602130,train,0.0
1882,40314088800602145,train,0.0
1883,40314088800602187,train,0.0
1884,40321010100214018,test,0.0
1885,40321010100214040,test,0.0
1886,40321010100214051,train,0.0
1887,40321010100214062,test,0.0
1888,40321010100214073,train,0.0
1889,40321010100214084,train,0.0
1890,40321010100214095,train,0.0
1891,40321010100214106,test,0.0
1892,40321010100214117,train,0.0
1893,40321010100214128,train,1.0
1894,40321010100214139,train,0.0
1895,40321010100214150,train,0.0
1896,40321010100214161,train,0.0
1897,40401088801103004,test,0.0
1898,40401088801103022,train,0.0
1899,40401088801103040,train,0.0
1900,40401088801103058,train,0.0
1901,40401088801103071,test,0.0
1902,40401088801103076,train,0.0
1903,40401088801103085,test,0.0
1904,40401088801103128,train,0.0
1905,40401088801103146,train,0.0
1906,40401088801103164,test,0.0
1907,40405088801902002,train,0.0
1908,40405088801902014,train,0.0
1909,40405088801902020,train,0.0
1910,40405088801902032,test,1.0
1911,40405088801902038,test,0.0
1912,40405088801902056,train,0.0
1913,40405088801902074,train,0.0
1914,40405088801902092,train,1.0
1915,40405088801902110,train,1.0
1916,40405088801902128,test,1.0
1917,40405088801902146,train,0.0
1918,40405088801902164,test,0.0
1919,40410088800701002,train,0.0
1920,40410088800701016,train,0.0
1921,40410088800701023,test,0.0
1922,40410088800701037,test,0.0
1923,40410088800701044,train,0.0
1924,40410088800701065,train,0.0
1925,40410088800701086,test,0.0
1926,40410088800701091,train,0.0
1927,40410088800701107,train,0.0
1928,40410088800701128,train,0.0
1929,40410088800701149,test,1.0
1930,40410088800701170,train,0.0
1931,40412010100104029,train,0.0
1932,40412010100104046,train,1.0
1933,40412010100104063,train,0.0
1934,40412010100104097,test,0.0
1935,40412010100104131,test,1.0
1936,40412010100104148,train,0.0
1937,40412010100104165,test,0.0
1938,40412010100104182,train,1.0
1939,40412010100104199,train,0.0
1940,40414088801702004,train,1.0
1941,40414088801702020,train,0.0
1942,40414088801702028,train,1.0
1943,40414088801702044,train,0.0
1944,40414088801702052,test,0.0
1945,40414088801702076,test,0.0
1946,40414088801702100,train,0.0
1947,40414088801702124,train,0.0
1948,40414088801702148,test,0.0
1949,40414088801702172,train,0.0
1950,40414088801702196,test,0.0
1951,40414088801702220,train,0.0
1952,40503088803104002,test,0.0
1953,40503088803104015,test,0.0
1954,40503088803104028,train,0.0
1955,40503088803104040,test,0.0
1956,40503088803104043,train,0.0
1957,40503088803104053,train,0.0
1958,40503088803104065,train,0.0
1959,40503088803104077,test,0.0
1960,40503088803104083,train,0.0
1961,40503088803104090,train,0.0
1962,40503088803104103,train,0.0
1963,40503088803104115,train,0.0
1964,40508088803103002,test,0.0
1965,40508088803103018,test,0.0
1966,40508088803103034,train,0.0
1967,40508088803103049,test,0.0
1968,40508088803103064,train,0.0
1969,40508088803103080,train,0.0
1970,40508088803103095,train,0.0
1971,40508088803103104,test,0.0
1972,40508088803103115,train,0.0
1973,40508088803103130,train,0.0
1974,40508088803103145,train,0.0
1975,40508088803103183,train,0.0
1976,40512010100104013,test,0.0
1977,40512010100104037,train,0.0
1978,40512010100104061,train,0.0
1979,40512010100104085,train,0.0
1980,40512010100104109,test,0.0
1981,40512010100104133,train,0.0
1982,40512010100104157,train,1.0
1983,40512010100104181,train,0.0
1984,40512010100104205,train,0.0
1985,40512010100104229,train,1.0
1986,40512010100104253,test,0.0
1987,40513088802405002,train,0.0
1988,40513088802405014,train,0.0
1989,40513088802405021,test,0.0
1990,40513088802405031,test,0.0
1991,40513088802405041,train,0.0
1992,40513088802405062,train,0.0
1993,40513088802405081,test,0.0
1994,40513088802405100,train,0.0
1995,40513088802405146,train,0.0
1996,40513088802405165,train,0.0
1997,40513088802405183,train,0.0
1998,40520010100113026,train,0.0
1999,40520010100113052,train,0.0
2000,40520010100113065,test,0.0
2001,40520010100113091,test,0.0
2002,40520010100113104,train,0.0
2003,40520010100113130,train,0.0
2004,40520010100113143,test,0.0
2005,40520010100113156,train,0.0
2006,40520010100113169,train,0.0
2007,40520010100113182,train,0.0
2008,40520010100113195,train,0.0
2009,40601020100102014,train,0.0
2010,40601020100102030,train,0.0
2011,40601020100102046,train,0.0
2012,40601020100102062,test,0.0
2013,40601020100102094,train,0.0
2014,40601020100102110,train,0.0
2015,40601020100102142,train,0.0
2016,40601020100102158,test,0.0
2017,40601088802303004,test,0.0
2018,40601088802303005,train,0.0
2019,40601088802303020,train,0.0
2020,40601088802303035,train,0.0
2021,40601088802303050,test,1.0
2022,40601088802303061,test,0.0
2023,40601088802303066,train,0.0
2024,40601088802303081,test,0.0
2025,40601088802303096,train,0.0
2026,40601088802303111,train,0.0
2027,40601088802303126,train,1.0
2028,40601088802303141,train,0.0
2029,40605088801004001,test,0.0
2030,40605088801004033,train,0.0
2031,40605088801004048,train,0.0
2032,40605088801004052,train,0.0
2033,40605088801004064,test,0.0
2034,40605088801004080,train,0.0
2035,40605088801004097,test,0.0
2036,40605088801004113,train,0.0
2037,40605088801004128,train,0.0
2038,40605088801004145,train,0.0
2039,40608088801902002,test,0.0
2040,40608088801902017,train,0.0
2041,40608088801902032,train,0.0
2042,40608088801902047,train,0.0
2043,40608088801902062,test,0.0
2044,40608088801902078,train,0.0
2045,40608088801902108,train,0.0
2046,40608088801902123,train,0.0
2047,40608088801902138,test,0.0
2048,40701088801502007,train,0.0
2049,40701088801502043,test,1.0
2050,40701088801502190,train,0.0
2051,40701088801502263,test,0.0
2052,40701088801502301,train,0.0
2053,40701088801502311,train,0.0
2054,40701088801502376,train,0.0
2055,40701088801502432,test,0.0
2056,40701088801502470,train,1.0
2057,40704088801002002,train,0.0
2058,40704088801002010,train,0.0
2059,40704088801002014,test,0.0
2060,40704088801002022,test,0.0
2061,40704088801002026,test,0.0
2062,40704088801002038,train,0.0
2063,40704088801002050,train,0.0
2064,40704088801002062,test,0.0
2065,40704088801002074,train,0.0
2066,40704088801002086,train,0.0
2067,40704088801002098,train,0.0
2068,40704088801002110,train,0.0
2069,40707010100104014,test,0.0
2070,40707010100104023,test,0.0
2071,40707010100104032,train,0.0
2072,40707010100104050,train,0.0
2073,40707010100104068,train,0.0
2074,40707010100104086,train,0.0
2075,40707010100104104,train,0.0
2076,40707010100104158,test,0.0
2077,40707010100104176,train,0.0
2078,40707010100104194,train,0.0
2079,40707010100104212,test,0.0
2080,40707010100104248,train,0.0
2081,40707010100104266,train,0.0
2082,40707088802702003,train,0.0
2083,40707088802702015,test,1.0
2084,40707088802702019,train,0.0
2085,40707088802702034,train,1.0
2086,40707088802702050,train,0.0
2087,40707088802702052,test,0.0
2088,40707088802702066,train,0.0
2089,40707088802702081,train,1.0
2090,40707088802702097,train,0.0
2091,40707088802702112,train,0.0
2092,40707088802702127,test,1.0
2093,40707088802702143,test,0.0
2094,40712088802302004,train,1.0
2095,40712088802302019,test,0.0
2096,40712088802302020,train,0.0
2097,40712088802302050,train,0.0
2098,40712088802302065,train,0.0
2099,40712088802302080,test,0.0
2100,40712088802302095,train,0.0
2101,40712088802302110,train,0.0
2102,40712088802302125,train,0.0
2103,40712088802302140,test,0.0
2104,40713010100209021,test,0.0
2105,40713010100209033,train,0.0
2106,40713010100209057,train,0.0
2107,40713010100209069,train,0.0
2108,40713010100209081,test,0.0
2109,40713010100209105,train,1.0
2110,40713010100209129,train,0.0
2111,40713010100209141,test,0.0
2112,40713010100209153,train,0.0
2113,40713010100209165,train,0.0
2114,40713010100209177,train,0.0
2115,40806088800802006,train,1.0
2116,40806088800802018,train,1.0
2117,40806088800802024,train,0.0
2118,40806088800802042,train,0.0
2119,40806088800802061,test,1.0
2120,40806088800802079,train,1.0
2121,40806088800802097,train,1.0
2122,40806088800802115,test,0.0
2123,40806088800802133,train,1.0
2124,40806088800802151,train,0.0
2125,40806088800802169,test,1.0
2126,40808010100107004,test,0.0
2127,40808010100107011,train,0.0
2128,40808010100107018,train,0.0
2129,40808010100107025,train,0.0
2130,40808010100107032,test,0.0
2131,40808010100107039,train,0.0
2132,40808010100107053,test,0.0
2133,40808010100107060,train,0.0
2134,40808010100107067,train,0.0
2135,40808010100107074,train,0.0
2136,40812088802401004,test,0.0
2137,40812088802401022,test,0.0
2138,40812088802401040,train,0.0
2139,40812088802401058,test,0.0
2140,40812088802401076,train,0.0
2141,40812088802401094,train,0.0
2142,40812088802401105,train,0.0
2143,40812088802401113,test,0.0
2144,40812088802401131,train,0.0
2145,40812088802401148,train,0.0
2146,40812088802401150,train,0.0
2147,40812088802401168,train,0.0
2148,40817088802801002,train,0.0
2149,40817088802801012,train,0.0
2150,40817088802801017,test,0.0
2151,40817088802801027,test,0.0
2152,40817088802801047,train,0.0
2153,40817088802801062,train,0.0
2154,40817088802801077,test,0.0
2155,40817088802801092,train,0.0
2156,40817088802801107,train,0.0
2157,40817088802801122,train,0.0
2158,40817088802801137,train,0.0
2159,40825010100102027,train,0.0
2160,40825010100102058,train,0.0
2161,40825010100102089,train,0.0
2162,40825010100102182,test,0.0
2163,40825010100102213,train,0.0
2164,40825010100102368,train,0.0
2165,40825010100102430,train,0.0
2166,40825010100102461,test,0.0
2167,40901088800304008,test,0.0
2168,40901088800304032,train,0.0
2169,40901088800304054,train,0.0
2170,40901088800304075,train,0.0
2171,40901088800304099,test,0.0
2172,40901088800304120,train,0.0
2173,40901088800304125,test,0.0
2174,40901088800304144,train,0.0
2175,40901088800304166,train,0.0
2176,40901088800304188,train,0.0
2177,40901088800304210,train,1.0
2178,40907088800105017,train,0.0
2179,40907088800105044,train,0.0
2180,40907088800105073,train,0.0
2181,40907088800105100,train,1.0
2182,40907088800105127,test,0.0
2183,40907088800105132,train,0.0
2184,40907088800105155,train,0.0
2185,40907088800105182,train,1.0
2186,40907088800105209,test,1.0
2187,40907088800105236,train,0.0
2188,40907088800105241,test,0.0
2189,40907088800105264,test,0.0
2190,40909010100105003,test,0.0
2191,40909010100105015,train,0.0
2192,40909010100105021,train,0.0
2193,40909010100105027,train,1.0
2194,40909010100105033,train,0.0
2195,40909010100105039,train,1.0
2196,40909010100105045,test,0.0
2197,40909010100105051,train,0.0
2198,40909010100105057,train,0.0
2199,40909010100105063,train,0.0
2200,40909010100105069,test,0.0
2201,40910088801104008,train,1.0
2202,40910088801104023,train,0.0
2203,40910088801104040,train,0.0
2204,40910088801104056,train,0.0
2205,40910088801104057,test,0.0
2206,40910088801104073,train,1.0
2207,40910088801104090,train,0.0
2208,40910088801104106,train,0.0
2209,40910088801104114,test,0.0
2210,40910088801104124,train,0.0
2211,40910088801104140,test,0.0
2212,40910088801104155,test,1.0
2213,40913088801004007,train,0.0
2214,40913088801004009,test,1.0
2215,40913088801004025,train,0.0
2216,40913088801004040,train,0.0
2217,40913088801004076,test,0.0
2218,40913088801004091,train,1.0
2219,40913088801004106,train,0.0
2220,40913088801004121,train,0.0
2221,40913088801004126,test,0.0
2222,40913088801004141,train,0.0
2223,40913088801004158,test,0.0
2224,40914010100212005,train,0.0
2225,40914010100212018,test,0.0
2226,40914010100212031,train,0.0
2227,40914010100212044,test,0.0
2228,40914010100212057,train,0.0
2229,40914010100212070,train,0.0
2230,40914010100212083,train,0.0
2231,40914010100212096,train,0.0
2232,40914010100212109,test,0.0
2233,40914010100212122,train,0.0
2234,40914010100212135,train,0.0
2235,40914010100212148,test,0.0
2236,40914010100212161,test,0.0
2237,40914010100212174,train,0.0
2238,40914010100212187,train,0.0
2239,41005088800403002,test,0.0
2240,41005088800403012,test,0.0
2241,41005088800403017,train,0.0
2242,41005088800403027,test,0.0
2243,41005088800403032,train,0.0
2244,41005088800403047,train,0.0
2245,41005088800403062,train,0.0
2246,41005088800403077,test,0.0
2247,41005088800403092,train,0.0
2248,41005088800403107,train,0.0
2249,41005088800403122,train,0.0
2250,41005088800403137,train,0.0
2251,41009088803605009,train,0.0
2252,41009088803605024,test,1.0
2253,41009088803605042,train,1.0
2254,41009088803605055,train,0.0
2255,41009088803605070,train,0.0
2256,41009088803605085,test,0.0
2257,41009088803605100,train,0.0
2258,41009088803605115,train,0.0
2259,41009088803605130,train,0.0
2260,41009088803605145,test,0.0
2261,41013088802203002,test,0.0
2262,41013088802203022,train,0.0
2263,41013088802203042,test,0.0
2264,41013088802203056,train,0.0
2265,41013088802203066,test,0.0
2266,41013088802203080,train,0.0
2267,41013088802203098,test,0.0
2268,41013088802203117,train,0.0
2269,41013088802203135,test,0.0
2270,41013088802203153,train,0.0
2271,41013088802203171,train,0.0
2272,41013088802203189,train,0.0
2273,41016088800104002,test,0.0
2274,41016088800104040,test,0.0
2275,41016088800104059,train,0.0
2276,41016088800104078,train,0.0
2277,41016088800104097,train,0.0
2278,41016088800104116,test,0.0
2279,41016088800104135,test,0.0
2280,41016088800104154,train,0.0
2281,41016088800104173,train,0.0
2282,41016088800104192,train,0.0
2283,41016088800104211,test,0.0
2284,41104088801304004,test,0.0
2285,41104088801304022,train,0.0
2286,41104088801304040,train,0.0
2287,41104088801304058,train,0.0
2288,41104088801304074,test,0.0
2289,41104088801304095,train,1.0
2290,41104088801304113,train,1.0
2291,41104088801304131,train,0.0
2292,41104088801304149,train,0.0
2293,41104088801304167,train,0.0
2294,41104088801304185,test,0.0
2295,41108088801402004,test,0.0
2296,41108088801402022,test,0.0
2297,41108088801402040,train,0.0
2298,41108088801402058,test,0.0
2299,41108088801402076,train,0.0
2300,41108088801402094,train,0.0
2301,41108088801402112,train,0.0
2302,41108088801402130,test,0.0
2303,41108088801402138,train,0.0
2304,41108088801402150,train,0.0
2305,41108088801402168,train,0.0
2306,41108088801402189,train,0.0
2307,41112088800402004,test,0.0
2308,41112088800402020,train,1.0
2309,41112088800402028,train,0.0
2310,41112088800402044,train,0.0
2311,41112088800402052,train,0.0
2312,41112088800402076,test,0.0
2313,41112088800402100,train,0.0
2314,41112088800402124,test,0.0
2315,41112088800402148,train,0.0
2316,41112088800402172,train,0.0
2317,41112088800402220,train,0.0
2318,41116088801404004,test,0.0
2319,41116088801404021,train,0.0
2320,41116088801404036,train,0.0
2321,41116088801404039,train,0.0
2322,41116088801404054,test,0.0
2323,41116088801404069,train,0.0
2324,41116088801404085,test,0.0
2325,41116088801404102,train,0.0
2326,41116088801404118,train,0.0
2327,41116088801404134,train,0.0
2328,41116088801404150,train,1.0
2329,41116088801404180,test,0.0
2330,41118088800102011,test,0.0
2331,41118088800102027,train,0.0
2332,41118088800102043,train,0.0
2333,41118088800102059,test,1.0
2334,41118088800102075,train,0.0
2335,41118088800102091,test,0.0
2336,41118088800102107,train,0.0
2337,41118088800102123,test,0.0
2338,41118088800102139,train,0.0
2339,41118088800102155,train,0.0
2340,41118088800102171,train,0.0
2341,41118088800102187,train,1.0
2342,41119010100317011,train,1.0
2343,41119010100317022,train,0.0
2344,41119010100317033,train,0.0
2345,41119010100317055,train,1.0
2346,41119010100317066,test,0.0
2347,41119010100317077,test,0.0
2348,41119010100317088,train,0.0
2349,41119010100317110,train,0.0
2350,41119010100317121,test,0.0
2351,41119010100317132,train,0.0
2352,41119010100317143,test,0.0
2353,41119010100317165,train,0.0
2354,41206088802801006,test,0.0
2355,41206088802801020,train,0.0
2356,41206088802801027,train,1.0
2357,41206088802801041,test,0.0
2358,41206088802801048,train,0.0
2359,41206088802801069,train,0.0
2360,41206088802801090,test,0.0
2361,41206088802801111,train,0.0
2362,41206088802801132,test,0.0
2363,41206088802801153,train,0.0
2364,41206088802801174,train,0.0
2365,41206088802801195,train,0.0
2366,41211088801301019,train,1.0
2367,41211088801301020,train,0.0
2368,41211088801301032,train,0.0
2369,41211088801301036,test,0.0
2370,41211088801301051,train,0.0
2371,41211088801301066,train,0.0
2372,41211088801301111,train,0.0
2373,41211088801301126,test,0.0
2374,41216088800101004,train,0.0
2375,41216088800101016,train,0.0
2376,41216088800101027,test,0.0
2377,41216088800101029,test,0.0
2378,41216088800101041,train,0.0
2379,41216088800101053,train,0.0
2380,41216088800101065,test,0.0
2381,41216088800101078,train,0.0
2382,41216088800101080,test,1.0
2383,41216088800101091,train,0.0
2384,41216088800101103,train,0.0
2385,41216088800101115,train,0.0
2386,41302088801103005,train,1.0
2387,41302088801103035,test,0.0
2388,41302088801103037,train,0.0
2389,41302088801103056,train,0.0
2390,41302088801103075,train,0.0
2391,41302088801103093,test,0.0
2392,41302088801103111,train,0.0
2393,41302088801103129,test,0.0
2394,41302088801103147,train,0.0
2395,41302088801103165,train,0.0
2396,41302088801103183,train,0.0
2397,41305010100102013,train,0.0
2398,41305010100102031,train,0.0
2399,41305010100102049,train,0.0
2400,41305010100102067,test,0.0
2401,41305010100102121,train,0.0
2402,41305010100102157,train,0.0
2403,41305010100102193,train,0.0
2404,41305010100102211,test,0.0
2405,41306088800204003,train,0.0
2406,41306088800204005,train,0.0
2407,41306088800204023,test,0.0
2408,41306088800204041,test,0.0
2409,41306088800204059,train,0.0
2410,41306088800204077,test,1.0
2411,41306088800204095,train,0.0
2412,41306088800204113,test,0.0
2413,41306088800204131,train,0.0
2414,41306088800204149,train,0.0
2415,41306088800204167,train,0.0
2416,41306088800204191,train,0.0
2417,41309088801003004,test,0.0
2418,41309088801003014,test,0.0
2419,41309088801003019,train,0.0
2420,41309088801003029,test,0.0
2421,41309088801003034,train,0.0
2422,41309088801003049,train,0.0
2423,41309088801003064,train,0.0
2424,41309088801003079,test,0.0
2425,41309088801003094,train,0.0
2426,41309088801003109,train,0.0
2427,41309088801003124,train,0.0
2428,41309088801003139,train,0.0
2429,41314010100306013,train,0.0
2430,41314010100306044,train,0.0
2431,41314010100306075,test,0.0
2432,41314010100306106,test,0.0
2433,41314010100306168,train,0.0
2434,41314010100306199,train,0.0
2435,41314010100306261,test,0.0
2436,41314010100306292,train,0.0
2437,41314010100306354,train,0.0
2438,41314010100306385,train,0.0
2439,41314010100306447,train,0.0
2440,41402088802701002,train,1.0
2441,41402088802701012,train,1.0
2442,41402088802701017,test,1.0
2443,41402088802701027,test,1.0
2444,41402088802701032,train,1.0
2445,41402088802701047,train,1.0
2446,41402088802701062,test,1.0
2447,41402088802701077,train,1.0
2448,41402088802701092,train,1.0
2449,41402088802701122,train,1.0
2450,41402088802701137,train,1.0
2451,41405088801906003,train,0.0
2452,41405088801906013,train,1.0
2453,41405088801906018,train,0.0
2454,41405088801906028,test,0.0
2455,41405088801906033,train,1.0
2456,41405088801906048,train,1.0
2457,41405088801906063,test,1.0
2458,41405088801906078,train,1.0
2459,41405088801906093,train,1.0
2460,41405088801906108,test,1.0
2461,41405088801906123,train,1.0
2462,41405088801906138,test,1.0
2463,41409088800501004,test,1.0
2464,41409088800501019,train,1.0
2465,41409088800501034,train,1.0
2466,41409088800501055,train,1.0
2467,41409088800501081,test,1.0
2468,41409088800501105,train,1.0
2469,41409088800501136,test,1.0
2470,41409088800501154,train,1.0
2471,41409088800501157,train,1.0
2472,41409088800501178,train,1.0
2473,41501010100115013,test,0.0
2474,41501010100115029,train,0.0
2475,41501010100115077,train,0.0
2476,41501010100115093,train,0.0
2477,41501010100115125,test,0.0
2478,41501010100115141,train,0.0
2479,41501010100115157,test,0.0
2480,41501010100115173,train,0.0
2481,41501010100115189,train,0.0
2482,41501010100115237,train,0.0
2483,41501010100331001,train,0.0
2484,41501010100331026,train,0.0
2485,41501010100331101,test,0.0
2486,41501010100331126,test,0.0
2487,41501010100331151,train,0.0
2488,41501010100331201,train,0.0
2489,41501010100331226,test,0.0
2490,41501010100331251,train,0.0
2491,41501010100331276,train,0.0
2492,41501010100331301,train,0.0
2493,41501010100331351,train,0.0
2494,41501010100524004,test,0.0
2495,41501010100524014,train,0.0
2496,41501010100524034,train,0.0
2497,41501010100524044,train,0.0
2498,41501010100524054,train,1.0
2499,41501010100524074,test,0.0
2500,41501010100524084,train,0.0
2501,41501010100524104,train,0.0
2502,41501010100524114,train,0.0
2503,41501010100524134,test,0.0
2504,41501010100918015,test,0.0
2505,41501010100918032,test,0.0
2506,41501010100918049,train,1.0
2507,41501010100918083,train,0.0
2508,41501010100918100,train,0.0
2509,41501010100918117,train,0.0
2510,41501010100918134,train,0.0
2511,41501010100918151,train,0.0
2512,41501010100918153,test,0.0
2513,41501010100918168,train,0.0
2514,41501010100918185,train,0.0
2515,41501010100918202,test,0.0
2516,41501010100918219,train,0.0
2517,41501010100918266,train,0.0
2518,41501010101124013,train,0.0
2519,41501010101124026,train,0.0
2520,41501010101124052,test,0.0
2521,41501010101124065,test,0.0
2522,41501010101124091,train,0.0
2523,41501010101124104,train,0.0
2524,41501010101124117,test,0.0
2525,41501010101124130,train,0.0
2526,41501010101124143,train,0.0
2527,41501010101124156,train,0.0
2528,41501010101124195,train,0.0
2529,41501010101430009,test,0.0
2530,41501010101430020,test,0.0
2531,41501010101430031,train,1.0
2532,41501010101430053,train,0.0
2533,41501010101430075,test,0.0
2534,41501010101430086,train,0.0
2535,41501010101430097,train,0.0
2536,41501010101430108,train,0.0
2537,41501010101430119,test,0.0
2538,41501010101430130,train,0.0
2539,41501010101430141,train,0.0
2540,41501010101430152,train,0.0
2541,41501010101430163,train,0.0
2542,41601010100603011,train,0.0
2543,41601010100603026,test,0.0
2544,41601010100603041,train,0.0
2545,41601010100603056,test,0.0
2546,41601010100603071,train,0.0
2547,41601010100603086,train,0.0
2548,41601010100603101,train,0.0
2549,41601010100603116,train,0.0
2550,41601010100603131,test,0.0
2551,41601010100603146,train,0.0
2552,41601010100603161,train,0.0
2553,41601010100603176,test,0.0
2554,41601010100603191,test,0.0
2555,41601010100603206,train,0.0
2556,41601010100603221,train,0.0
2557,41601010101109001,train,0.0
2558,41601010101109009,test,0.0
2559,41601010101109017,train,0.0
2560,41601010101109025,test,0.0
2561,41601010101109033,train,0.0
2562,41601010101109041,train,0.0
2563,41601010101109049,train,0.0
2564,41601010101109057,train,0.0
2565,41601010101109065,test,0.0
2566,41601010101109073,train,0.0
2567,41601010101109081,train,0.0
2568,41601010101109089,test,0.0
2569,41601010101109105,train,0.0
2570,41601010101109113,train,0.0
2571,41703088801901005,train,0.0
2572,41703088801901029,train,1.0
2573,41703088801901053,train,1.0
2574,41703088801901101,train,0.0
2575,41703088801901125,train,0.0
2576,41703088801901149,test,0.0
2577,41703088801901173,train,0.0
2578,41703088801901198,train,0.0
2579,41703088801901222,train,0.0
2580,41703088801901223,test,0.0
2581,41703088801901258,test,1.0
2582,41706010100124013,train,0.0
2583,41706010100124032,train,0.0
2584,41706010100124051,test,1.0
2585,41706010100124108,train,0.0
2586,41706010100124127,test,0.0
2587,41706010100124146,train,0.0
2588,41706010100124222,train,0.0
2589,41706010100124241,train,0.0
2590,41706010100124279,test,0.0
2591,41707088800204004,test,0.0
2592,41707088800204019,train,0.0
2593,41707088800204034,train,0.0
2594,41707088800204049,train,0.0
2595,41707088800204064,test,1.0
2596,41707088800204072,test,0.0
2597,41707088800204080,train,0.0
2598,41707088800204093,test,0.0
2599,41707088800204096,train,0.0
2600,41707088800204111,train,0.0
2601,41707088800204126,train,1.0
2602,41707088800204141,train,0.0
2603,41711010100202005,train,0.0
2604,41711010100202042,test,0.0
2605,41711010100202081,train,0.0
2606,41711010100202119,test,1.0
2607,41711010100202157,test,0.0
2608,41711010100202195,train,0.0
2609,41711010100202233,train,0.0
2610,41711010100202271,train,0.0
2611,41711010100202309,train,0.0
2612,41711010100202347,test,0.0
2613,41711010100202385,train,0.0
2614,41711010100202423,train,0.0
2615,41711010100202461,test,0.0
2616,41711010100202499,train,0.0
2617,41711010100202537,train,0.0
2618,41711010100511006,train,0.0
2619,41711010100511019,test,0.0
2620,41711010100511032,train,0.0
2621,41711010100511045,test,0.0
2622,41711010100511058,train,0.0
2623,41711010100511062,train,0.0
2624,41711010100511071,train,0.0
2625,41711010100511081,train,0.0
2626,41711010100511097,test,0.0
2627,41711010100511110,train,0.0
2628,41711010100511123,train,0.0
2629,41711010100511136,test,0.0
2630,41711010100511149,train,0.0
2631,41711010100511188,train,0.0
2632,41712088800807003,train,1.0
2633,41712088800807018,train,0.0
2634,41712088800807028,train,1.0
2635,41712088800807033,test,1.0
2636,41712088800807048,train,0.0
2637,41712088800807063,train,0.0
2638,41712088800807078,train,0.0
2639,41712088800807093,train,1.0
2640,41712088800807108,test,1.0
2641,41712088800807123,test,0.0
2642,41712088800807138,train,1.0
2643,41803088801004002,test,0.0
2644,41803088801004010,train,0.0
2645,41803088801004014,train,1.0
2646,41803088801004022,train,0.0
2647,41803088801004026,train,1.0
2648,41803088801004038,train,0.0
2649,41803088801004050,test,0.0
2650,41803088801004062,train,0.0
2651,41803088801004074,train,0.0
2652,41803088801004086,train,0.0
2653,41803088801004098,test,1.0
2654,41803088801004110,test,0.0
2655,41807088801106002,test,0.0
2656,41807088801106016,train,0.0
2657,41807088801106023,train,0.0
2658,41807088801106044,train,0.0
2659,41807088801106065,test,0.0
2660,41807088801106086,train,0.0
2661,41807088801106107,test,0.0
2662,41807088801106128,train,0.0
2663,41807088801106132,test,1.0
2664,41807088801106150,train,0.0
2665,41807088801106171,train,1.0
2666,41807088801106192,train,0.0
2667,41901088800103002,train,0.0
2668,41901088800103012,train,0.0
2669,41901088800103017,test,0.0
2670,41901088800103027,test,1.0
2671,41901088800103032,test,0.0
2672,41901088800103047,train,0.0
2673,41901088800103062,train,0.0
2674,41901088800103077,test,0.0
2675,41901088800103092,train,0.0
2676,41901088800103107,train,0.0
2677,41901088800103122,train,0.0
2678,41901088800103137,train,0.0
2679,41904088800101003,test,0.0
